configuration_id,bioproject,gene_name,mean,gene_logfc,gene_lfcSE,gene_stat,gene_pvalue,gene_qvalue,conditions
PRJNA352967_16,PRJNA352967,Col4a4,239.1462031,-3.323827205,0.862109894,-3.855456512,0.000115514,0.020273318,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Col4a3,262.3912167,-3.289671411,0.841190681,-3.910732116,9.20E-05,0.020273318,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Ackr4,32.20767741,-2.163196926,0.559271481,-3.867883485,0.000109784,0.020273318,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Dnaic2,303.6727185,-1.91039116,0.493807286,-3.868697796,0.000109418,0.020273318,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Npr3,3089.426879,-0.970678967,0.250475914,-3.875338559,0.000106477,0.020273318,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Rbm47,408.7729123,-3.785696416,0.971398926,-3.897159358,9.73E-05,0.020273318,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Cox8b,120.6680014,-4.288237382,1.112069219,-3.856088551,0.000115216,0.020273318,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,C1qtnf5,2130.903761,-2.487775367,0.63889944,-3.893844963,9.87E-05,0.020273318,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Oasl2,338.0690662,0.653288478,0.169266352,3.859529504,0.000113606,0.020273318,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Sulf1,3343.127887,-2.761807961,0.710098702,-3.889329686,0.000100521,0.020273318,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,1700013F07Rik,78.01860625,-1.321661857,0.341977069,-3.86476748,0.000111195,0.020273318,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Ccdc114,483.1282964,-1.494494009,0.38714619,-3.860283392,0.000113256,0.020273318,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Ppp1r36,133.2935825,-2.049535986,0.53033007,-3.864642232,0.000111252,0.020273318,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Ube2l6,465.5073278,0.559438368,0.143786966,3.890744638,9.99E-05,0.020273318,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Fam167a,275.6293727,-1.187560995,0.304110222,-3.905034789,9.42E-05,0.020273318,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Vwa5b1,297.4587453,-2.133022477,0.556279522,-3.834443645,0.000125849,0.02138225,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Rs1,66.28296573,-2.916186631,0.759492941,-3.839649422,0.00012321,0.02138225,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Epn3,703.1738999,-3.109430209,0.810368263,-3.837058226,0.000124517,0.02138225,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Gxylt2,83.81545801,1.156349729,0.30222013,3.826183679,0.000130145,0.021760239,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Insm1,530.5210407,-0.598294149,0.156523312,-3.822396439,0.000132161,0.021760239,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Rd3,146.9322773,-4.023725491,1.052178568,-3.824184994,0.000131205,0.021760239,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Itpripl1,400.8167203,-1.818378066,0.478117723,-3.803201554,0.000142838,0.022173831,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Rilp,122.4862493,-1.758697666,0.461713532,-3.809066754,0.000139492,0.022173831,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Rsph4a,858.6305749,-2.028696056,0.533458116,-3.802915343,0.000143003,0.022173831,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,6820408C15Rik,269.5971852,-1.251118722,0.328413511,-3.809583586,0.000139201,0.022173831,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Dpcd,2520.933839,-0.398318351,0.10555738,-3.773477063,0.000160988,0.023489521,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,1700003M02Rik,163.8276565,-3.379228356,0.893815594,-3.780677334,0.000156402,0.023489521,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Tns4,70.12949615,-3.578962343,0.947647031,-3.776682906,0.000158931,0.023489521,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Htr2c,9016.074193,-1.677336369,0.444049974,-3.777359457,0.0001585,0.023489521,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Abca4,1532.386218,-3.326737524,0.882590748,-3.769286649,0.000163715,0.023555755,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Mapk15,169.451753,-2.672024855,0.7102639,-3.762016987,0.000168549,0.023573798,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Htra3,433.4490615,0.688093636,0.183112406,3.757766334,0.000171437,0.023573798,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Lama4,750.0423019,0.873535614,0.232509538,3.756988298,0.000171971,0.023573798,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Lrrc23,370.9865567,-2.670286186,0.710951363,-3.755933704,0.000172696,0.023573798,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Pcolce2,531.732234,-2.192072341,0.582148275,-3.765487993,0.000166224,0.023573798,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,C3ar1,194.0838363,0.644893049,0.172597719,3.736393803,0.000186678,0.024482159,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Cdh4,2167.001965,-0.95009553,0.254312325,-3.735939779,0.000187015,0.024482159,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Lypd1,14875.78034,-1.055610435,0.282405626,-3.737922828,0.000185547,0.024482159,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Ccdc42,85.58695365,-2.560215118,0.688482699,-3.718633921,0.000200303,0.025439925,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Scn4b,1092.443418,1.269117637,0.340898397,3.722861853,0.000196977,0.025439925,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Cldn3,92.60193673,-1.739447044,0.467685383,-3.719267499,0.000199801,0.025439925,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Tmem98,948.0714071,-1.460363837,0.39276839,-3.718129752,0.000200703,0.025439925,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Kcnj2,1286.750131,1.238053208,0.334987277,3.695821586,0.000219177,0.026985769,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Col19a1,3259.982638,0.483301609,0.130789429,3.695265068,0.000219658,0.026985769,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Pros1,1351.470451,0.465081586,0.12574541,3.698596935,0.000216795,0.026985769,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Arhgap36,368.0645853,-1.435089606,0.389853291,-3.681101685,0.000232228,0.027588969,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Panct2,332.2657893,0.594173682,0.16141905,3.680939026,0.000232377,0.027588969,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Amz1,1138.284055,-0.668079682,0.181525597,-3.680360746,0.000232904,0.027588969,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,0610010B08Rik,349.1444434,1.754056219,0.476413763,3.681791658,0.000231601,0.027588969,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,H2-Q1,125.5693389,1.674873818,0.456616443,3.668010301,0.000244445,0.02843685,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Rassf10,115.8997298,-0.846678104,0.230910926,-3.666687067,0.000245713,0.02843685,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Agbl2,181.2624367,-1.69584255,0.463268681,-3.660602628,0.000251623,0.028441577,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Tgfbr3l,236.30729,0.716028665,0.195839379,3.656203722,0.000255978,0.028441577,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,1700003D09Rik,64.1368001,-1.998312835,0.546401804,-3.657222252,0.000254963,0.028441577,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Dnah6,783.9337004,-3.606425444,0.985628819,-3.659009737,0.000253192,0.028441577,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Irs4,222.9559769,-1.842454636,0.502969466,-3.663154048,0.000249129,0.028441577,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Catip,306.1838995,-1.579796178,0.432351011,-3.653966657,0.00025822,0.028441577,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Cbr2,104.8020473,1.509658848,0.415270848,3.63535956,0.000277593,0.028492942,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Rab11fip1,598.3323497,-1.275734373,0.350704172,-3.637636718,0.000275151,0.028492942,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Anxa3,867.2419681,0.582813366,0.159799485,3.647154222,0.000265161,0.028492942,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Cfap57,129.6256447,-1.604271504,0.441377306,-3.634694135,0.000278311,0.028492942,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Tspan11,168.9692808,1.202050074,0.331056621,3.630950112,0.00028238,0.028725397,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Spef2,288.7110751,-2.221665989,0.61293746,-3.624621003,0.000289386,0.029251747,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Slc37a2,570.8305807,-1.670873108,0.462332444,-3.614007908,0.0003015,0.030175749,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Ttc25,163.4442649,-1.571983595,0.435247399,-3.611701297,0.000304195,0.030175749,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Mrc1,659.7130294,1.21193551,0.336020069,3.606735498,0.000310073,0.030381491,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Scn5a,423.2390551,-1.914885526,0.531471299,-3.602989531,0.000314578,0.03063493,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Msx1os,154.1329617,-2.331910239,0.648123557,-3.597940875,0.000320747,0.030859292,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Ccdc108,912.9323265,-2.610181965,0.725158596,-3.599463591,0.000318874,0.030859292,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Slc31a1,3573.210425,-1.252154492,0.34947985,-3.582908976,0.000339789,0.031391701,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Esyt1,1056.380932,0.646209802,0.180492934,3.580249851,0.000343266,0.031391701,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Sgms2,697.4393692,-1.603630643,0.44697017,-3.58778001,0.000333505,0.031391701,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Lrrc34,48.89956379,-3.338114611,0.931083143,-3.585194982,0.000336826,0.031391701,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Krt1,506.1815476,-0.613167223,0.171109243,-3.583483939,0.000339042,0.031391701,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,LOC100861978,323.0479862,1.043890704,0.29161286,3.579714222,0.00034397,0.031391701,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,1810014B01Rik,264.3853491,0.511196504,0.142391426,3.590079253,0.000330577,0.031391701,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Lox,150.5932087,1.664012083,0.464793775,3.580108371,0.000343452,0.031391701,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Gimap8,133.8202605,0.509053223,0.142139591,3.581361248,0.000341809,0.031391701,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Cdr2,1166.438137,-2.371319793,0.662950436,-3.576918671,0.000347668,0.031449637,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Adamtsl3,336.4420548,1.902906953,0.532093945,3.576261246,0.000348543,0.031449637,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Cfap126,214.8694286,-2.967848501,0.830406019,-3.573972772,0.000351606,0.031547706,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Crispld2,519.7364642,1.467088462,0.410785139,3.571425354,0.000355044,0.031631277,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Pld5,326.06445,-0.826791572,0.231571263,-3.570354806,0.000356498,0.031631277,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Fbxl13,31.78484983,-2.432091706,0.68217031,-3.565226557,0.000363542,0.032050566,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Lyve1,109.0460139,1.426550322,0.400402873,3.562787428,0.000366938,0.032050566,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
